84,75009328,Advil  Grageas 200 Mg,,Advil  Grageas 200 Mg,NO,4,asdfg,asdfg
85,7.50111E+12,Advil Fast Con 10,,Advil Fast Con 10,NO,4,asdfg,asdfg
86,7.50111E+12,Advil Fast Grageas,,Advil Fast Grageas,NO,4,asdfg,asdfg
87,7.50129E+12,Advil Infantil Jarabe,,Advil Infantil Jarabe,NO,4,asdfg,asdfg
88,7.50111E+12,Advil Max 20 Cap,,Advil Max 20 Cap,NO,4,asdfg,asdfg
89,7.50111E+12,Advil Max Capsulas,,Advil Max Capsulas,NO,4,asdfg,asdfg
90,7.50111E+12,Advil Pediatrico Susp,,Advil Pediatrico Susp,NO,4,asdfg,asdfg
91, ADVIL SUELTA,Advil Suelta,,Advil Suelta,NO,11,asdfg,asdfg
92,7.50129E+12,Advil Tab 200 Mg,,Advil Tab 200 Mg,NO,4,asdfg,asdfg
93,7.50129E+12,Advil Tabs C/10,,Advil Tabs C/10,NO,4,asdfg,asdfg
94,7.50105E+12,Afrin Adulto,,Afrin Adulto,NO,4,asdfg,asdfg
95,7.50105E+12,Afrin Infantil ,,Afrin Infantil ,NO,4,asdfg,asdfg
96,7.50105E+12,Afrin Lub Adulto,,Afrin Lub Adulto,NO,4,asdfg,asdfg
97, AFUNGIL,Afungil Tab 150 Mg,,Afungil Tab 150 Mg,NO,4,asdfg,asdfg
98,7.5014E+12,Agin C 20,,Agin C 20,NO,4,asdfg,asdfg
99, AGIN TAB SUELTA,Agin Tabletas Sueltas,,Agin Tabletas Sueltas,NO,11,asdfg,asdfg
100,7.50113E+12,Agrifen Caja ,,Agrifen Caja ,NO,4,asdfg,asdfg
101, AGRIFEN PARCHES,Agrifen Parche Suelto Adulto,,Agrifen Parche Suelto Adulto,NO,4,asdfg,asdfg
102, AGRIFEN SUELTO,Agrifen Suelto,,Agrifen Suelto,NO,11,asdfg,asdfg
103,7.50113E+12,Agrulaxa,,Agrulaxa,NO,4,asdfg,asdfg
104, AGUA EPURA ,Agua Epura ,,Agua Epura ,NO,2,asdfg,asdfg
105, AGUA MINERAL ,Agua Mineral,,Agua Mineral,NO,2,asdfg,asdfg
106,7.50225E+12,Agua Net Fijacion Extrema 500ml,,Agua Net Fijacion Extrema 500ml,NO,3,asdfg,asdfg
107, AGUA OXIGENADA,Agua Oxigenada 1 Lts,,Agua Oxigenada 1 Lts,NO,8,asdfg,asdfg
108,7.59684E+11,Agua Oxigenada 112 Ml,,Agua Oxigenada 112 Ml,NO,8,asdfg,asdfg
109,7.50184E+12,Agua Oxigenada 224 Ml,,Agua Oxigenada 224 Ml,NO,8,asdfg,asdfg
110,7.50105E+12,Agua Oxigenada 230 Ml,,Agua Oxigenada 230 Ml,NO,8,asdfg,asdfg
111, AGUA OXIGENADA 400 M,Agua Oxigenada 400 Ml,,Agua Oxigenada 400 Ml,NO,8,asdfg,asdfg
112, AGUA OXIGENADA 50 ML,Agua Oxigenada 50 Ml,,Agua Oxigenada 50 Ml,NO,8,asdfg,asdfg
113,7.59684E+11,Agua Oxigenada 56 Ml,,Agua Oxigenada 56 Ml,NO,8,asdfg,asdfg
114,7.50201E+12,Agua Oxigenada Balmen 56ml ,,Agua Oxigenada Balmen 56ml ,NO,8,asdfg,asdfg
115,7.50105E+12,Agua Oxigenada De 100 Ml,,Agua Oxigenada De 100 Ml,NO,8,asdfg,asdfg
116,7.59684E+11,Agua Oxigenada De 240 Ml,,Agua Oxigenada De 240 Ml,NO,3,asdfg,asdfg
117,7.50113E+12,Agua Oxigenada De 250 Ml,,Agua Oxigenada De 250 Ml,NO,8,asdfg,asdfg
118,7.50184E+12,Agua Oxigenada De 500ml,,Agua Oxigenada De 500ml,NO,8,asdfg,asdfg
119,6.5024E+11,Ah -Micol Jr Jarabe,,Ah -Micol Jr Jarabe,NO,4,asdfg,asdfg
120,6.5024E+11,Ah Micol Suspension INFANTIL,,Ah Micol Suspension INFANTIL,NO,4,asdfg,asdfg
121,6.5024E+11,Ah Micol Tab,,Ah Micol Tab,NO,4,asdfg,asdfg
122,7.50108E+12,Albendazol 200mg,,Albendazol 200mg,NO,6,asdfg,asdfg
123, ALBUM  CUERPOS GEOME,Album Cuerpos Geometricos,,Album Cuerpos Geometricos,NO,7,asdfg,asdfg
124, ALCANFOR,Alcanfor Bolsita ,,Alcanfor Bolsita ,NO,10,asdfg,asdfg
125, ALCOHOL AZUL 1 LITRO,Alcohol 1 Litro Azul ,,Alcohol 1 Litro Azul ,NO,8,asdfg,asdfg
126, ALCOHOL DE 1 LITRO ,Alcohol 1 Litro Rojo,,Alcohol 1 Litro Rojo,NO,8,asdfg,asdfg
127, ALCOHOL 200 ML ROJO,Alcohol 200 Ml Rojo,,Alcohol 200 Ml Rojo,NO,8,asdfg,asdfg
128, ALCOHOL 500 ML ROJO,Alcohol 500 Ml Rojo Az,,Alcohol 500 Ml Rojo Az,NO,8,asdfg,asdfg
129,7.50187E+12,Alcohol Azul 250 Ml,,Alcohol Azul 250 Ml,NO,8,asdfg,asdfg
130,7.50302E+12,Alcohol Azul 500 Ml,,Alcohol Azul 500 Ml,NO,8,asdfg,asdfg
131, ALCOHOL 110 ML ROJO,Alcohol De 110 Ml Rojo,,Alcohol De 110 Ml Rojo,NO,8,asdfg,asdfg
132,7.50187E+12,Alcohol Dibar Azul 125 Ml,,Alcohol Dibar Azul 125 Ml,NO,8,asdfg,asdfg
133,7.59684E+11,Alcohol En Gel,,Alcohol En Gel,NO,8,asdfg,asdfg
134, ALCOHOL ROJO 250 ML,Alcohol Rojo 250 Ml,,Alcohol Rojo 250 Ml,NO,8,asdfg,asdfg
135, ALCOHOL ROJO  250 ML,Alcohol Rojo Az 250 M,,Alcohol Rojo Az 250 M,NO,8,asdfg,asdfg
136,7.50225E+12,Aldara Crema 5%,,Aldara Crema 5%,NO,4,asdfg,asdfg
137,7.50159E+12,Alevarin Capsulas,,Alevarin Capsulas,NO,6,asdfg,asdfg
138, ALEVIAN DUO,Alevian Duo Cap,,Alevian Duo Cap,NO,11,asdfg,asdfg
139,7.50109E+12,Alevian Duo Capsulas ,,Alevian Duo Capsulas ,NO,4,asdfg,asdfg
140, ALFILERES CON CABEZA,Alfileres Con Cabeza De Colores,,Alfileres Con Cabeza De Colores,NO,7,asdfg,asdfg
141,7.80083E+11,Algestona Con Estradiol Iny,,Algestona Con Estradiol Iny,NO,6,asdfg,asdfg
142,7.50138E+12,Algodon  100 Gr,,Algodon  100 Gr,NO,8,asdfg,asdfg
143,7.503E+12,Algodon 25g ,,Algodon 25g ,NO,8,asdfg,asdfg
144,7.50138E+12,Algodon 50 Gr,,Algodon 50 Gr,NO,8,asdfg,asdfg
145,7.503E+12,Algodon De 50 Gr ,,Algodon De 50 Gr ,NO,8,asdfg,asdfg
146,7.50635E+12,Algodon Kohn 25 Gr,,Algodon Kohn 25 Gr,NO,8,asdfg,asdfg
147,7.50105E+12,Algodon Protec 25 Gr,,Algodon Protec 25 Gr,NO,8,asdfg,asdfg
148,71603002197,Alicate Cuticula,,Alicate Cuticula,NO,8,asdfg,asdfg
149,7.50159E+12,Aligomitas Con Azucar,,Aligomitas Con Azucar,NO,6,asdfg,asdfg
150,7.50109E+12,Alin Iny,,Alin Iny,NO,4,asdfg,asdfg
151,7.50109E+12,Alin Nasal,,Alin Nasal,NO,4,asdfg,asdfg
152,7.50109E+12,Alin Oftamico,,Alin Oftamico,NO,4,asdfg,asdfg
153,7.50109E+12,Alin Tab 0.5 Mg,,Alin Tab 0.5 Mg,NO,4,asdfg,asdfg
154, ALIREN JARABE,Aliren Jarabe,,Aliren Jarabe,NO,6,asdfg,asdfg
155,6.5024E+11,Aliviax 550 Tab,,Aliviax 550 Tab,NO,4,asdfg,asdfg
156,7.50112E+12,Alivin Plus Infantil,,Alivin Plus Infantil,NO,4,asdfg,asdfg
157,7.50112E+12,Alivin Plus Iny Adulto,,Alivin Plus Iny Adulto,NO,4,asdfg,asdfg
158, ALKA-SELTZER LIMON S,Alka-Seltzer Limon Suelta,,Alka-Seltzer Limon Suelta,NO,11,asdfg,asdfg
159, ALKA-SELTZER ,Alka-Seltzer Suelta ,,Alka-Seltzer Suelta ,NO,11,asdfg,asdfg
160,7.50101E+12,AlkaSeltzer Caja C12,,AlkaSeltzer Caja C12,NO,4,asdfg,asdfg
161,7.50111E+12,Alkagel Suspension,,Alkagel Suspension,NO,6,asdfg,asdfg
162, ALKASELTZER BOOST,Alkaseltzer Boost Suelta ,,Alkaseltzer Boost Suelta ,NO,4,asdfg,asdfg
163,7.50101E+12,Alkaseltzer Limon Efervescente,,Alkaseltzer Limon Efervescente,NO,4,asdfg,asdfg
164, ALLIVIAX TAB,Alliviax Tab Sueltas,,Alliviax Tab Sueltas,NO,11,asdfg,asdfg
165, ALPRAZOLAM TABLETAS,Alprazolam Tabletas,,Alprazolam Tabletas,NO,6,asdfg,asdfg
166,7.50101E+12,Always Diarios Con Perfume Con 40,,Always Diarios Con Perfume Con 40,NO,3,asdfg,asdfg
167,7.79007E+12,Always Normal FlexiAlas C/10,,Always Normal FlexiAlas C/10,NO,3,asdfg,asdfg
168,7.50183E+12,Ambroxol /Oxeladina Adulto Jarabe,,Ambroxol /Oxeladina Adulto Jarabe,NO,6,asdfg,asdfg
169,7.502E+12,Ambroxol /Oxeladina Jarabe Infantil F1,,Ambroxol /Oxeladina Jarabe Infantil F1,NO,6,asdfg,asdfg
170,7.50201E+12,Ambroxol Con Salbutamol Jarabe,,Ambroxol Con Salbutamol Jarabe,NO,6,asdfg,asdfg
171,7.50128E+12,Ambroxol Gotas,,Ambroxol Gotas,NO,6,asdfg,asdfg
172,7.50128E+12,Ambroxol Jarabe,,Ambroxol Jarabe,NO,6,asdfg,asdfg
173,7.50134E+12,Ambroxol Solucion,,Ambroxol Solucion,NO,6,asdfg,asdfg
174,7.50157E+12,Ambroxol Tab,,Ambroxol Tab,NO,6,asdfg,asdfg
175,7.502E+12,Ambroxol/Clenbuterol Jarabe,,Ambroxol/Clenbuterol Jarabe,NO,6,asdfg,asdfg
176,7.50221E+12,Ambroxol/Dextrometorfano,,Ambroxol/Dextrometorfano,NO,6,asdfg,asdfg
177,7.50135E+12,Amikacina 1 Ampolleta 500mg/2ml,,Amikacina 1 Ampolleta 500mg/2ml,NO,6,asdfg,asdfg
178,7.50113E+12,Amikacina 100 Mg,,Amikacina 100 Mg,NO,6,asdfg,asdfg
179,7.50135E+12,Amikacina 100 Mg Con 2 Amp.,,Amikacina 100 Mg Con 2 Amp.,NO,6,asdfg,asdfg
180,7.50135E+12,Amikacina Solucion 500 2 Ampolletas,,Amikacina Solucion 500 2 Ampolletas,NO,6,asdfg,asdfg
181,7.50112E+12,Amikayect  Iny 100 Mg,,Amikayect  Iny 100 Mg,NO,4,asdfg,asdfg
182,7.50222E+12,Amlodipino Tab ,,Amlodipino Tab ,NO,6,asdfg,asdfg
183,7.503E+12,Amoxicilina /Ac.Clavulanico 400 Mg Susp,,Amoxicilina /Ac.Clavulanico 400 Mg Susp,NO,6,asdfg,asdfg
184,7.503E+12,Amoxicilina Capsulas 250 Mg,,Amoxicilina Capsulas 250 Mg,NO,6,asdfg,asdfg
185,7.50135E+12,Amoxicilina Capsulas 500 Mg F1,,Amoxicilina Capsulas 500 Mg F1,NO,6,asdfg,asdfg
186,7.50201E+12,Amoxicilina Con Ac Clavulanico Susp 200 Mg,,Amoxicilina Con Ac Clavulanico Susp 200 Mg,NO,6,asdfg,asdfg
187,7.50201E+12,Amoxicilina Con Acido Clavulanico Susp 250 Mg,,Amoxicilina Con Acido Clavulanico Susp 250 Mg,NO,6,asdfg,asdfg
188,7.50201E+12,Amoxicilina Con Sulbactam Susp,,Amoxicilina Con Sulbactam Susp,NO,6,asdfg,asdfg
189,7.50201E+12,Amoxicilina Con Sulbactam Tab,,Amoxicilina Con Sulbactam Tab,NO,6,asdfg,asdfg
190,7.50107E+12,Amoxicilina De 500mg,,Amoxicilina De 500mg,NO,4,asdfg,asdfg
191,7.50148E+12,Amoxicilina Susp 250 Mg F1,,Amoxicilina Susp 250 Mg F1,NO,6,asdfg,asdfg
192,7.50221E+12,Amoxicilina Susp 500,,Amoxicilina Susp 500,NO,6,asdfg,asdfg
193,7.50221E+12,Amoxicilina Suspension 250 Mg,,Amoxicilina Suspension 250 Mg,NO,6,asdfg,asdfg
194,7.50221E+13,Amoxicilina/ Acido Clavulanico 125 Mg Susp,,Amoxicilina/ Acido Clavulanico 125 Mg Susp,NO,6,asdfg,asdfg
195,7.50107E+12,Amoxicilina/Bromhexina,,Amoxicilina/Bromhexina,NO,6,asdfg,asdfg
196,7.503E+12,Amoxicilina/Bromhexina Caps 500/8mg,,Amoxicilina/Bromhexina Caps 500/8mg,NO,6,asdfg,asdfg
197,7.50113E+12,Ampicilina  Inyectable 500 Mg,,Ampicilina  Inyectable 500 Mg,NO,6,asdfg,asdfg
198,7.80083E+11,Ampicilina Capsulas 500 Mg,,Ampicilina Capsulas 500 Mg,NO,6,asdfg,asdfg
199,7.50139E+12,Ampicilina Susp 500 Mg,,Ampicilina Susp 500 Mg,NO,6,asdfg,asdfg
200,7.503E+12,Ampicilina Suspencion 250mg 5mL,,Ampicilina Suspencion 250mg 5mL,NO,6,asdfg,asdfg
201,7.503E+12,Ampicilina Tabletas 500 Mg,,Ampicilina Tabletas 500 Mg,NO,6,asdfg,asdfg
202,7.80083E+11,Ampigrin Adulto,,Ampigrin Adulto,NO,6,asdfg,asdfg
203,7.80083E+11,Ampigrin Capsulas,,Ampigrin Capsulas,NO,6,asdfg,asdfg
204,7.80083E+11,Ampigrin Infantil Iny,,Ampigrin Infantil Iny,NO,6,asdfg,asdfg
205,7.80083E+11,Ampigrin Jarabe Infantil,,Ampigrin Jarabe Infantil,NO,6,asdfg,asdfg
206,7.80083E+11,Ampigrin Pediatrico,,Ampigrin Pediatrico,NO,6,asdfg,asdfg
207,7.5013E+12,Analgen 20 Tabs,,Analgen 20 Tabs,NO,4,asdfg,asdfg
208,7.50302E+12,Analgen Forte Colicos ,,Analgen Forte Colicos ,NO,4,asdfg,asdfg
209,7.5013E+12,Analgen Forte Tab,,Analgen Forte Tab,NO,4,asdfg,asdfg
210,7.50302E+12,Analgen Gel,,Analgen Gel,NO,4,asdfg,asdfg
211,7.50302E+12,Analgen Nf Gel,,Analgen Nf Gel,NO,4,asdfg,asdfg
212,7.50109E+12,Anara Jarabe,,Anara Jarabe,NO,4,asdfg,asdfg
213,7.50109E+12,Anara Solucion Gotas 7.5mg,,Anara Solucion Gotas 7.5mg,NO,4,asdfg,asdfg
214,7.50109E+12,Anara Tabletas,,Anara Tabletas,NO,4,asdfg,asdfg
215, ANARA TABLETAS,Anara Tabletas Sueltas,,Anara Tabletas Sueltas,NO,11,asdfg,asdfg
216,7.50107E+12,Andantol Crema,,Andantol Crema,NO,4,asdfg,asdfg
217, ANDANTOL TABLETAS,Andantol Tabletas,,Andantol Tabletas,NO,4,asdfg,asdfg
218,7.50107E+12,Anerex Solucion,,Anerex Solucion,NO,4,asdfg,asdfg
219,8400005120,Anhigot Oftalmico ,,Anhigot Oftalmico ,NO,4,asdfg,asdfg
220,7.50225E+12,Anis Estrella ,,Anis Estrella ,NO,10,asdfg,asdfg
221,7.50163E+12,Antibenzil Jabon Quirurgico,,Antibenzil Jabon Quirurgico,NO,8,asdfg,asdfg
222,7.50163E+12,Antibenzil Jabon Quirurgico De 1 Litro,,Antibenzil Jabon Quirurgico De 1 Litro,NO,8,asdfg,asdfg
223,7.50163E+12,Antibenzil Sol Antiseptica,,Antibenzil Sol Antiseptica,NO,8,asdfg,asdfg
224, ANTIFLUDES CAP,Antifludes Cap,,Antifludes Cap,NO,11,asdfg,asdfg
225,7.50109E+12,Antifludes Capsulas,,Antifludes Capsulas,NO,4,asdfg,asdfg
226,7.50109E+12,Antifludes Junior Jarabe,,Antifludes Junior Jarabe,NO,4,asdfg,asdfg
227,7.50109E+12,Antifludes Pediatrico,,Antifludes Pediatrico,NO,4,asdfg,asdfg
228,7.50107E+12,Antiseptico Astringosol Advance ,,Antiseptico Astringosol Advance ,NO,3,asdfg,asdfg
229,7.50101E+12,Antiseptico Astringosol Cool,,Antiseptico Astringosol Cool,NO,3,asdfg,asdfg
230,7.50106E+12,Antiseptico Astringosol Cuidado Total,,Antiseptico Astringosol Cuidado Total,NO,3,asdfg,asdfg
231,3.12547E+11,Antiseptico Listerine Cool,,Antiseptico Listerine Cool,NO,3,asdfg,asdfg
232,7.50103E+12,Apego,,Apego,NO,4,asdfg,asdfg
233,7.50222E+12,Aplicadores Dip,,Aplicadores Dip,NO,3,asdfg,asdfg
234,7.50222E+12,Aplicadores Dip&dub Bolsa C/250,,Aplicadores Dip&dub Bolsa C/250,NO,3,asdfg,asdfg
235,7.50222E+12,Aplicadores Dup Bote,,Aplicadores Dup Bote,NO,3,asdfg,asdfg
236,7.50105E+12,Aplicadores Limpiesitos  C/100,,Aplicadores Limpiesitos  C/100,NO,3,asdfg,asdfg
237, APOSITO ,Aposito Transparente,,Aposito Transparente,NO,8,asdfg,asdfg
238, AQUA 3 LITOS,Aqua 3litros,,Aqua 3litros,NO,2,asdfg,asdfg
239, AQUA 600,Aqua 600ml,,Aqua 600ml,NO,2,asdfg,asdfg
240,7.50109E+12,Arbistil Jarabe Adulto,,Arbistil Jarabe Adulto,NO,4,asdfg,asdfg
241,7.50109E+12,Arbistin Jarabe Pediatrico,,Arbistin Jarabe Pediatrico,NO,4,asdfg,asdfg
242,7.502E+12,Ardoson Capsulas,,Ardoson Capsulas,NO,6,asdfg,asdfg
243,7.50112E+12,Argentafil Crema,,Argentafil Crema,NO,4,asdfg,asdfg
244,7.5013E+12,Artrenac Gel,,Artrenac Gel,NO,4,asdfg,asdfg
245,7.50107E+12,Ascor Gotas,,Ascor Gotas,NO,4,asdfg,asdfg
246, ASPIRINA ADVANCE,Aspirina Advance Suelta,,Aspirina Advance Suelta,NO,4,asdfg,asdfg
247,7.50101E+12,Aspirina Advance Tab,,Aspirina Advance Tab,NO,4,asdfg,asdfg
248,7.50101E+12,Aspirina Caja c40,,Aspirina Caja c40,NO,4,asdfg,asdfg
249, ASPIRINA EFERVECENTE,Aspirina Efervecente Suelta,,Aspirina Efervecente Suelta,NO,4,asdfg,asdfg
250,7.50101E+12,Aspirina Efervesente  C12,,Aspirina Efervesente  C12,NO,4,asdfg,asdfg
251, ASPIRINA JUNIOR,Aspirina Junior,,Aspirina Junior,NO,11,asdfg,asdfg
252,7.50101E+12,Aspirina Junior C60,,Aspirina Junior C60,NO,4,asdfg,asdfg
253,7.50132E+12,Aspirina Protec,,Aspirina Protec,NO,4,asdfg,asdfg
254, ASPIRINA,Aspirina Suelta Tab 500 Mg,,Aspirina Suelta Tab 500 Mg,NO,11,asdfg,asdfg
