57,2,7501258206723,Acido Ascorbico Vitamina C,NO,Acido Ascorbico Vitamina C,,0,149,149,,
58,9,7502253580603,Acido Borico,NO,Acido Borico,,0,5,5,,
59,2,7501446000010,Acido Folico Tabletas,NO,Acido Folico Tabletas,,0,15,15,,
60,2,7501825300021,Acido Mefenamico Tab,NO,Acido Mefenamico Tab,,0,55,55,,
61,1,7501089810045,Acomexol  Crema ,NO,Acomexol  Crema ,,0,89,89,,
62,1,7506309805610,Acondicionador  Head Shoulders  ,NO,Acondicionador  Head Shoulders  ,,0,39,39,,
63,1,7791293004976,Acondicionador Dove Recons 400 Ml,NO,Acondicionador Dove Recons 400 Ml,,0,35,35,,
64,1,7509552910117,Acondicionador Fructis Borrador De Da¤o 300 Ml,NO,Acondicionador Fructis Borrador De Da¤o 300 Ml,,0,30,30,,
65,1,7509552909647,Acondicionador Fructis Crece Fuerte,NO,Acondicionador Fructis Crece Fuerte,,0,30,30,,
66,1,7501199413730,Acondicionador Perd Fuerza Keratina,NO,Acondicionador Perd Fuerza Keratina,,0,30,30,,
67,4, ACXROMICINA CAJA,Acromicina Caja,NO,Acromicina Caja,,0,185,185,,
68,10, ACROMICINA TABLETAS,Acromicina Tab,NO,Acromicina Tab,,0,10,10,,
69,6, ACTIVIA,Activia,NO,Activia,,0,14,14,,
70,4,7501318609020,Actron 600 Capsulas,NO,Actron 600 Capsulas,,0,89,89,,
71,4,7501318634732,Actron Plus  Capsulas ,NO,Actron Plus  Capsulas ,,0,102,102,,
72,4,7501318661110,Actron Suspension Infantil,NO,Actron Suspension Infantil,,0,98,98,,
73,4,7501318608900,Actron Tab 400 Mg,NO,Actron Tab 400 Mg,,0,85,85,,
74,5, ACUARELA,Acuarela Barrilito,NO,Acuarela Barrilito,,0,48,48,,
75,5, ACUARELAS PALETA,Acuarela En Paleta Trime,NO,Acuarela En Paleta Trime,,1,36,36,,
76,5, ACUARELA MUSSA 6 COL,Acuarela Mussa 6 Colores,NO,Acuarela Mussa 6 Colores,,0,13,13,,
77,5, ACUARELAS MUSSA ,Acuarelas Mussa Con 12 Colores,NO,Acuarelas Mussa Con 12 Colores,,0,15,15,,
78,5, ACUARELAS,Acuarelas Mussa Con 6 Colores,NO,Acuarelas Mussa Con 6 Colores,,0,8,8,,
79,2,7501072350039,Adekon C Sol. Inf,NO,Adekon C Sol. Inf,,0,85,85,,
80,4,7501165003040,Aderogil 15 Ampolleta Oral C/5,NO,Aderogil 15 Ampolleta Oral C/5,,0,130,130,,
81,4,7501174600124,Aderogil C Gts Infantil,NO,Aderogil C Gts Infantil,,0,68,68,,
82,4,7501174600117,Aderogyl  Ampolleta Digerible,NO,Aderogyl  Ampolleta Digerible,,0,28,28,,
83,1,7501737417626,Adidas 6 En 1 Spray,NO,Adidas 6 En 1 Spray,,0,49,49,,
84,2,7501537102029,Adinol (paracetamol),NO,Adinol (paracetamol),,0,18,18,,
85,4,75009328,Advil  Grageas 200 Mg,NO,Advil  Grageas 200 Mg,,0,35,35,,
86,4,7501108763475,Advil Fast Con 10,NO,Advil Fast Con 10,,0,53,53,,
87,4,7501108763468,Advil Fast Grageas,NO,Advil Fast Grageas,,0,60,60,,
88,4,7501287622402,Advil Infantil Jarabe,NO,Advil Infantil Jarabe,,0,84,84,,
89,4,7501108767947,Advil Max 20 Cap,NO,Advil Max 20 Cap,,0,99,99,,
90,4,7501108767527,Advil Max Capsulas,NO,Advil Max Capsulas,,0,62,62,,
91,4,7501108767367,Advil Pediatrico Susp,NO,Advil Pediatrico Susp,,0,89,89,,
92,10, ADVIL SUELTA,Advil Suelta,NO,Advil Suelta,,0,10,10,,
93,4,7501287610478,Advil Tab 200 Mg,NO,Advil Tab 200 Mg,,0,55,55,,
94,4,7501287685407,Advil Tabs C/10,NO,Advil Tabs C/10,,0,87,87,,
95,4,7501050613453,Afrin Adulto,NO,Afrin Adulto,,0,55,55,,
96,4,7501050661201,Afrin Infantil ,NO,Afrin Infantil ,,0,52,52,,
97,4,7501050613460,Afrin Lub Adulto,NO,Afrin Lub Adulto,,0,55,55,,
98,4, AFUNGIL,Afungil Tab 150 Mg,NO,Afungil Tab 150 Mg,,0,125,125,,
99,4,7501400800564,Agin C 20,NO,Agin C 20,,0,119,119,,
100,10, AGIN TAB SUELTA,Agin Tabletas Sueltas,NO,Agin Tabletas Sueltas,,0,7,7,,
101,4,7501125116810,Agrifen Caja ,NO,Agrifen Caja ,,0,25,25,,
102,4, AGRIFEN PARCHES,Agrifen Parche Suelto Adulto,NO,Agrifen Parche Suelto Adulto,,0,13,13,,
103,10, AGRIFEN SUELTO,Agrifen Suelto,NO,Agrifen Suelto,,0,4,4,,
104,4,7501125124853,Agrulaxa,NO,Agrulaxa,,0,32,32,,
105,6, AGUA EPURA ,Agua Epura ,NO,Agua Epura ,,0,9,9,,
106,6, AGUA MINERAL ,Agua Mineral,NO,Agua Mineral,,0,13,13,,
107,1,7502251481162,Agua Net Fijacion Extrema 500ml,NO,Agua Net Fijacion Extrema 500ml,,0,54,54,,
108,3, AGUA OXIGENADA,Agua Oxigenada 1 Lts,NO,Agua Oxigenada 1 Lts,,0,36,36,,
109,3,759684315107,Agua Oxigenada 112 Ml,NO,Agua Oxigenada 112 Ml,,0,15,15,,
110,3,7501842800436,Agua Oxigenada 224 Ml,NO,Agua Oxigenada 224 Ml,,0,19,19,,
111,3,7501048335169,Agua Oxigenada 230 Ml,NO,Agua Oxigenada 230 Ml,,0,13,13,,
112,3, AGUA OXIGENADA 400 M,Agua Oxigenada 400 Ml,NO,Agua Oxigenada 400 Ml,,0,24,24,,
113,3, AGUA OXIGENADA 50 ML,Agua Oxigenada 50 Ml,NO,Agua Oxigenada 50 Ml,,0,5,5,,
114,3,759684315053,Agua Oxigenada 56 Ml,NO,Agua Oxigenada 56 Ml,,0,9,9,,
115,3,7502013010432,Agua Oxigenada Balmen 56ml ,NO,Agua Oxigenada Balmen 56ml ,,0,11,11,,
116,3,7501048335138,Agua Oxigenada De 100 Ml,NO,Agua Oxigenada De 100 Ml,,0,14,14,,
117,1,759684315152,Agua Oxigenada De 240 Ml,NO,Agua Oxigenada De 240 Ml,,0,18,18,,
118,3,7501126103031,Agua Oxigenada De 250 Ml,NO,Agua Oxigenada De 250 Ml,,0,15,15,,
119,3,7501842800429,Agua Oxigenada De 500ml,NO,Agua Oxigenada De 500ml,,0,25,25,,
120,4,650240028960,Ah -Micol Jr Jarabe,NO,Ah -Micol Jr Jarabe,,0,62,62,,
121,4,650240028977,Ah Micol Suspension INFANTIL,NO,Ah Micol Suspension INFANTIL,,0,54,54,,
122,4,650240028953,Ah Micol Tab,NO,Ah Micol Tab,,0,60,60,,
123,2,7501075715927,Albendazol 200mg,NO,Albendazol 200mg,,0,20,20,,
124,5, ALBUM  CUERPOS GEOME,Album Cuerpos Geometricos,NO,Album Cuerpos Geometricos,,0,30,30,,
125,9, ALCANFOR,Alcanfor Bolsita ,NO,Alcanfor Bolsita ,,0,7,7,,
126,3, ALCOHOL AZUL 1 LITRO,Alcohol 1 Litro Azul ,NO,Alcohol 1 Litro Azul ,,0,70,70,,
127,3, ALCOHOL DE 1 LITRO ,Alcohol 1 Litro Rojo,NO,Alcohol 1 Litro Rojo,,0,85,85,,
128,3, ALCOHOL 200 ML ROJO,Alcohol 200 Ml Rojo,NO,Alcohol 200 Ml Rojo,,0,15,15,,
129,3, ALCOHOL 500 ML ROJO,Alcohol 500 Ml Rojo Az,NO,Alcohol 500 Ml Rojo Az,,0,55,55,,
130,3,7501868901117,Alcohol Azul 250 Ml,NO,Alcohol Azul 250 Ml,,0,25,25,,
131,3,7503019790076,Alcohol Azul 500 Ml,NO,Alcohol Azul 500 Ml,,0,50,50,,
132,3, ALCOHOL 110 ML ROJO,Alcohol De 110 Ml Rojo,NO,Alcohol De 110 Ml Rojo,,0,13,13,,
133,3,7501868901100,Alcohol Dibar Azul 125 Ml,NO,Alcohol Dibar Azul 125 Ml,,0,8,8,,
134,3,759684311611,Alcohol En Gel,NO,Alcohol En Gel,,0,80,80,,
135,3, ALCOHOL ROJO 250 ML,Alcohol Rojo 250 Ml,NO,Alcohol Rojo 250 Ml,,0,30,30,,
136,3, ALCOHOL ROJO  250 ML,Alcohol Rojo Az 250 M,NO,Alcohol Rojo Az 250 M,,0,17,17,,
137,4,7502246642820,Aldara Crema 5%,NO,Aldara Crema 5%,,0,1300,1300,,
138,2,7501590281105,Alevarin Capsulas,NO,Alevarin Capsulas,,0,80,80,,
139,10, ALEVIAN DUO,Alevian Duo Cap,NO,Alevian Duo Cap,,0,28,28,,
140,4,7501092779278,Alevian Duo Capsulas ,NO,Alevian Duo Capsulas ,,0,358,358,,
141,5, ALFILERES CON CABEZA,Alfileres Con Cabeza De Colores,NO,Alfileres Con Cabeza De Colores,,0,13,13,,
142,2,780083141226,Algestona Con Estradiol Iny,NO,Algestona Con Estradiol Iny,,0,55,55,,
143,3,7501380710525,Algodon  100 Gr,NO,Algodon  100 Gr,,0,20,20,,
144,3,7503003406310,Algodon 25g ,NO,Algodon 25g ,,0,10,10,,
145,3,7501380710532,Algodon 50 Gr,NO,Algodon 50 Gr,,0,15,15,,
146,3,7503003406327,Algodon De 50 Gr ,NO,Algodon De 50 Gr ,,0,15,15,,
147,3,7506346600148,Algodon Kohn 25 Gr,NO,Algodon Kohn 25 Gr,,0,10,10,,
148,3,7501048620159,Algodon Protec 25 Gr,NO,Algodon Protec 25 Gr,,0,13,13,,
149,3,71603002197,Alicate Cuticula,NO,Alicate Cuticula,,0,99,99,,
150,2,7501590281495,Aligomitas Con Azucar,NO,Aligomitas Con Azucar,,0,95,95,,
151,4,7501088505003,Alin Iny,NO,Alin Iny,,0,57,57,,
152,4,7501088505256,Alin Nasal,NO,Alin Nasal,,0,105,105,,
153,4,7501088505355,Alin Oftamico,NO,Alin Oftamico,,0,65,65,,
154,4,7501088505607,Alin Tab 0.5 Mg,NO,Alin Tab 0.5 Mg,,0,60,60,,
155,2, ALIREN JARABE,Aliren Jarabe,NO,Aliren Jarabe,,0,45,45,,
156,4,650240013805,Aliviax 550 Tab,NO,Aliviax 550 Tab,,0,82,82,,
157,4,7501123011506,Alivin Plus Infantil,NO,Alivin Plus Infantil,,0,55,55,,
158,4,7501123011605,Alivin Plus Iny Adulto,NO,Alivin Plus Iny Adulto,,0,64,64,,
159,10, ALKA-SELTZER LIMON S,Alka-Seltzer Limon Suelta,NO,Alka-Seltzer Limon Suelta,,0,3.5,3.5,,
160,10, ALKA-SELTZER ,Alka-Seltzer Suelta ,NO,Alka-Seltzer Suelta ,,0,3.5,3.5,,
161,4,7501008443033,AlkaSeltzer Caja C12,NO,AlkaSeltzer Caja C12,,0,32,32,,
162,2,7501109790043,Alkagel Suspension,NO,Alkagel Suspension,,0,60,60,,
163,4, ALKASELTZER BOOST,Alkaseltzer Boost Suelta ,NO,Alkaseltzer Boost Suelta ,,0,4,4,,
164,4,7501008443194,Alkaseltzer Limon Efervescente,NO,Alkaseltzer Limon Efervescente,,0,28,28,,
165,10, ALLIVIAX TAB,Alliviax Tab Sueltas,NO,Alliviax Tab Sueltas,,0,11,11,,
166,2, ALPRAZOLAM TABLETAS,Alprazolam Tabletas,NO,Alprazolam Tabletas,,0,350,350,,
167,1,7501007499789,Always Diarios Con Perfume Con 40,NO,Always Diarios Con Perfume Con 40,,0,40,40,,
168,1,7790073034257,Always Normal FlexiAlas C/10,NO,Always Normal FlexiAlas C/10,,0,24,24,,
169,2,7501825304524,Ambroxol /Oxeladina Adulto Jarabe,NO,Ambroxol /Oxeladina Adulto Jarabe,,0,70,70,,
170,2,7502003381146,Ambroxol /Oxeladina Jarabe Infantil F1,NO,Ambroxol /Oxeladina Jarabe Infantil F1,,0,65,65,,
171,2,7502009740282,Ambroxol Con Salbutamol Jarabe,NO,Ambroxol Con Salbutamol Jarabe,,0,45,45,,
172,2,7501277060177,Ambroxol Gotas,NO,Ambroxol Gotas,,0,35,35,,
173,2,7501277060016,Ambroxol Jarabe,NO,Ambroxol Jarabe,,0,45,45,,
174,2,7501342802022,Ambroxol Solucion,NO,Ambroxol Solucion,,0,35,35,,
175,2,7501573900337,Ambroxol Tab,NO,Ambroxol Tab,,0,35,35,,
176,2,7502003380521,Ambroxol/Clenbuterol Jarabe,NO,Ambroxol/Clenbuterol Jarabe,,0,55,55,,
177,2,7502211789277,Ambroxol/Dextrometorfano,NO,Ambroxol/Dextrometorfano,,0,45,45,,
178,2,7501349021440,Amikacina 1 Ampolleta 500mg/2ml,NO,Amikacina 1 Ampolleta 500mg/2ml,,0,35,35,,
179,2,7501125157974,Amikacina 100 Mg,NO,Amikacina 100 Mg,,0,30,30,,
180,2,7501349020603,Amikacina 100 Mg Con 2 Amp.,NO,Amikacina 100 Mg Con 2 Amp.,,0,28,28,,
181,2,7501349021488,Amikacina Solucion 500 2 Ampolletas,NO,Amikacina Solucion 500 2 Ampolletas,,0,80,80,,
182,4,7501123010806,Amikayect  Iny 100 Mg,NO,Amikayect  Iny 100 Mg,,0,90,90,,
183,2,7502216793231,Amlodipino Tab ,NO,Amlodipino Tab ,,0,35,35,,
184,2,7503001007182,Amoxicilina /Ac.Clavulanico 400 Mg Susp,NO,Amoxicilina /Ac.Clavulanico 400 Mg Susp,,0,65,65,,
185,2,7503001007281,Amoxicilina Capsulas 250 Mg,NO,Amoxicilina Capsulas 250 Mg,,0,35,35,,
186,2,7501349021570,Amoxicilina Capsulas 500 Mg F1,NO,Amoxicilina Capsulas 500 Mg F1,,0,55,55,,
187,2,7502009740497,Amoxicilina Con Ac Clavulanico Susp 200 Mg,NO,Amoxicilina Con Ac Clavulanico Susp 200 Mg,,0,45,45,,
188,2,7502009740213,Amoxicilina Con Acido Clavulanico Susp 250 Mg,NO,Amoxicilina Con Acido Clavulanico Susp 250 Mg,,0,60,60,,
189,2,7502009745829,Amoxicilina Con Sulbactam Susp,NO,Amoxicilina Con Sulbactam Susp,,0,95,95,,
190,2,7502009745744,Amoxicilina Con Sulbactam Tab,NO,Amoxicilina Con Sulbactam Tab,,0,95,95,,
191,4,7501070613587,Amoxicilina De 500mg,NO,Amoxicilina De 500mg,,0,113,113,,
192,2,7501482214044,Amoxicilina Susp 250 Mg F1,NO,Amoxicilina Susp 250 Mg F1,,0,40,40,,
193,2,7502208892287,Amoxicilina Susp 500,NO,Amoxicilina Susp 500,,0,45,45,,
194,2,7502208892294,Amoxicilina Suspension 250 Mg,NO,Amoxicilina Suspension 250 Mg,,0,45,45,,
195,2,75022088923348,Amoxicilina/ Acido Clavulanico 125 Mg Susp,NO,Amoxicilina/ Acido Clavulanico 125 Mg Susp,,0,60,60,,
196,2,7501070614461,Amoxicilina/Bromhexina,NO,Amoxicilina/Bromhexina,,0,140,140,,
197,2,7503000422887,Amoxicilina/Bromhexina Caps 500/8mg,NO,Amoxicilina/Bromhexina Caps 500/8mg,,0,50,50,,
198,2,7501125195891,Ampicilina  Inyectable 500 Mg,NO,Ampicilina  Inyectable 500 Mg,,10,35,35,,
199,2,780083139421,Ampicilina Capsulas 500 Mg,NO,Ampicilina Capsulas 500 Mg,,0,38,38,,
200,2,7501385491726,Ampicilina Susp 500 Mg,NO,Ampicilina Susp 500 Mg,,0,35,35,,
201,2,7503000422719,Ampicilina Suspencion 250mg 5mL,NO,Ampicilina Suspencion 250mg 5mL,,0,45,45,,
202,2,7503000422665,Ampicilina Tabletas 500 Mg,NO,Ampicilina Tabletas 500 Mg,,0,45,45,,
203,2,780083140922,Ampigrin Adulto,NO,Ampigrin Adulto,,0,120,120,,
204,2,780083148676,Ampigrin Capsulas,NO,Ampigrin Capsulas,,0,75,75,,
205,2,780083140939,Ampigrin Infantil Iny,NO,Ampigrin Infantil Iny,,0,100,100,,
206,2,780083148577,Ampigrin Jarabe Infantil,NO,Ampigrin Jarabe Infantil,,0,60,60,,
207,2,780083148584,Ampigrin Pediatrico,NO,Ampigrin Pediatrico,,0,60,60,,
208,4,7501299309438,Analgen 20 Tabs,NO,Analgen 20 Tabs,,0,72,72,,
209,4,7503017193244,Analgen Forte Colicos ,NO,Analgen Forte Colicos ,,0,70,70,,
210,4,7501299309612,Analgen Forte Tab,NO,Analgen Forte Tab,,0,65,65,,
211,4,7503017193046,Analgen Gel,NO,Analgen Gel,,0,79,79,,
212,4,7503017193077,Analgen Nf Gel,NO,Analgen Nf Gel,,0,76,76,,
213,4,7501088536410,Anara Jarabe,NO,Anara Jarabe,,0,105,105,,
214,4,7501088508912,Anara Solucion Gotas 7.5mg,NO,Anara Solucion Gotas 7.5mg,,0,102,102,,
215,4,7501088508929,Anara Tabletas,NO,Anara Tabletas,,0,87,87,,
216,10, ANARA TABLETAS,Anara Tabletas Sueltas,NO,Anara Tabletas Sueltas,,0,8,8,,
217,4,7501070613044,Andantol Crema,NO,Andantol Crema,,0,126,126,,
218,4, ANDANTOL TABLETAS,Andantol Tabletas,NO,Andantol Tabletas,,0,9,9,,
219,4,7501070900168,Anerex Solucion,NO,Anerex Solucion,,0,222,222,,
220,4,8400005120,Anhigot Oftalmico ,NO,Anhigot Oftalmico ,,0,469,469,,
221,9,7502253580610,Anis Estrella ,NO,Anis Estrella ,,0,8,8,,
222,3,7501626700631,Antibenzil Jabon Quirurgico,NO,Antibenzil Jabon Quirurgico,,0,50,50,,
223,3,7501626700051,Antibenzil Jabon Quirurgico De 1 Litro,NO,Antibenzil Jabon Quirurgico De 1 Litro,,0,75,75,,
224,3,7501626700037,Antibenzil Sol Antiseptica,NO,Antibenzil Sol Antiseptica,,0,45,45,,
225,10, ANTIFLUDES CAP,Antifludes Cap,NO,Antifludes Cap,,0,4.5,4.5,,
226,4,7501088509773,Antifludes Capsulas,NO,Antifludes Capsulas,,0,102,102,,
227,4,7501088509766,Antifludes Junior Jarabe,NO,Antifludes Junior Jarabe,,0,68,68,,
228,4,7501088509810,Antifludes Pediatrico,NO,Antifludes Pediatrico,,0,85,85,,
229,1,7501065045263,Antiseptico Astringosol Advance ,NO,Antiseptico Astringosol Advance ,,0,42,42,,
230,1,7501007531847,Antiseptico Astringosol Cool,NO,Antiseptico Astringosol Cool,,0,43,43,,
231,1,7501057006364,Antiseptico Astringosol Cuidado Total,NO,Antiseptico Astringosol Cuidado Total,,0,50,50,,
232,1,312547321808,Antiseptico Listerine Cool,NO,Antiseptico Listerine Cool,,0,35,35,,
233,4,7501033960543,Apego,NO,Apego,,0,305,305,,
234,1,7502216129252,Aplicadores Dip,NO,Aplicadores Dip,,0,12,12,,
235,1,7502216129269,Aplicadores Dip&dub Bolsa C/250,NO,Aplicadores Dip&dub Bolsa C/250,,0,25,25,,
236,1,7502216129207,Aplicadores Dup Bote,NO,Aplicadores Dup Bote,,0,20,20,,
237,1,7501048780488,Aplicadores Limpiesitos  C/100,NO,Aplicadores Limpiesitos  C/100,,0,20,20,,
238,3, APOSITO ,Aposito Transparente,NO,Aposito Transparente,,0,32,32,,
239,6, AQUA 3 LITOS,Aqua 3litros,NO,Aqua 3litros,,0,20,20,,
240,6, AQUA 600,Aqua 600ml,NO,Aqua 600ml,,0,7,7,,
241,4,7501092774754,Arbistil Jarabe Adulto,NO,Arbistil Jarabe Adulto,,0,245,245,,
242,4,7501092774761,Arbistin Jarabe Pediatrico,NO,Arbistin Jarabe Pediatrico,,0,185,185,,
243,2,7502001162426,Ardoson Capsulas,NO,Ardoson Capsulas,,0,110,110,,
244,4,7501122961017,Argentafil Crema,NO,Argentafil Crema,,0,142,142,,
245,4,7501298203607,Artrenac Gel,NO,Artrenac Gel,,0,145,145,,
246,4,7501070635596,Ascor Gotas,NO,Ascor Gotas,,0,275,275,,
247,4, ASPIRINA ADVANCE,Aspirina Advance Suelta,NO,Aspirina Advance Suelta,,0,3,3,,
248,4,7501008498309,Aspirina Advance Tab,NO,Aspirina Advance Tab,,0,45,45,,
249,4,7501008491966,Aspirina Caja c40,NO,Aspirina Caja c40,,0,36,36,,
250,4, ASPIRINA EFERVECENTE,Aspirina Efervecente Suelta,NO,Aspirina Efervecente Suelta,,0,3,3,,
251,4,7501008496701,Aspirina Efervesente  C12,NO,Aspirina Efervesente  C12,,0,28,28,,
252,10, ASPIRINA JUNIOR,Aspirina Junior,NO,Aspirina Junior,,0,2,2,,
253,4,7501008494226,Aspirina Junior C60,NO,Aspirina Junior C60,,0,50,50,,
254,4,7501318612655,Aspirina Protec,NO,Aspirina Protec,,0,93,93,,
255,10, ASPIRINA,Aspirina Suelta Tab 500 Mg,NO,Aspirina Suelta Tab 500 Mg,,0,2,2,,
256,1,7501065044051,Astringosol Complete 300ml,NO,Astringosol Complete 300ml,,0,45,45,,
257,1,7501065042019,Astringosol Fresca Proteccion,NO,Astringosol Fresca Proteccion,,0,49,49,,
258,1,7501065044013,Astringosol Ice,NO,Astringosol Ice,,0,46,46,,
259,1,7501065041135,Astringosol Proteccion Esmalte,NO,Astringosol Proteccion Esmalte,,0,42,42,,
260,4, ATACAND PLUS TAB,Atacand Plus Tab,NO,Atacand Plus Tab,,0,500,500,,
261,2,785120754810,Atorvastatina 20mg,NO,Atorvastatina 20mg,,0,88,88,,
262,4,7501089804099,Autrin Tab ,NO,Autrin Tab ,,0,340,340,,
263,4,7502216930599,Avapena Iny ,NO,Avapena Iny ,,0,230,230,,
264,10, AVAPENA INY SUELTA,Avapena Iny Suelta,NO,Avapena Iny Suelta,,0,55,55,,
266,10, AVAPENA TAB,Avapena Tab,NO,Avapena Tab,,0,15,15,,
267,2,7501075718096,Azitromicina Tab 500 Mg,NO,Azitromicina Tab 500 Mg,,0,130,130,,
268,2,7501825300038,Azogen Tab,NO,Azogen Tab,,0,80,80,,
269,4, AZOMYR,Azomyr,NO,Azomyr,,0,330,330,,
270,4,1306881056105,B Tracet Ex Tabletas,NO,B Tracet Ex Tabletas,,0,100,100,,
271,4,1306881052251,B Tracet Pl Inyectable,NO,B Tracet Pl Inyectable,,0,90,90,,
272,6, BARRAS BRAN FRUT ,BARRAS BRAN FRUT,NO,BARRAS BRAN FRUT,,0,10,10,,
273,6, BARRAS DE COCO,BARRAS DE COCO,NO,BARRAS DE COCO,,0,12,12,,
274,6, BARRITAS ,BARRITAS ,NO,BARRITAS ,,0,10,10,,
